ID,Severity,Group,SourceFile,Function,Category,Summary,Status,ReviewFile
FR-332,MEDIUM,16,PluginPackage/Common/experiment_tracker/nodes.py,ExperimentTrackerNode._extract,Silent Failure,Non-numeric history values are silently dropped in MLflow but stringified in JSON.,OPEN,File_review/GROUP_16_Common_Plugins/experiment_tracker_nodes.md
FR-333,MEDIUM,16,PluginPackage/Common/multimodal_fusion/nodes.py,MultimodalFusionNode._fuse_attention / _fuse_cross_attention,Edge Case,Mismatched embedding dimensions between modalities cause a crash in attention fusion.,OPEN,File_review/GROUP_16_Common_Plugins/multimodal_fusion_nodes.md
FR-334,MEDIUM,16,PluginPackage/Common/multimodal_fusion/nodes.py,MultimodalFusionNode.process,Edge Case,"Mismatched list lengths between modalities produce silently inconsistent fusion: some samples are fused with text, others are not.",OPEN,File_review/GROUP_16_Common_Plugins/multimodal_fusion_nodes.md
FR-335,MEDIUM,16,PluginPackage/Common/realtime_inference/nodes.py,RealtimeInferenceNode.process,Edge Case,The `adaptive_skip_ratio` semantics are inverted.,OPEN,File_review/GROUP_16_Common_Plugins/realtime_inference_nodes.md
FR-336,MEDIUM,16,PluginPackage/Common/realtime_inference/nodes.py,RealtimeInferenceNode.process (streaming_asr mode),Edge Case,"The partial-buffer flush at the end of `process()` emits a result for every call, even when the buffer has only 1 frame.",OPEN,File_review/GROUP_16_Common_Plugins/realtime_inference_nodes.md
FR-337,MEDIUM,16,PluginPackage/Common/trainer/nodes.py,ModelBuilderNode.process,Edge Case,None dataset or zero-class dataset causes a confusing crash in Keras model construction.,OPEN,File_review/GROUP_16_Common_Plugins/trainer_nodes.md
FR-338,MEDIUM,16,PluginPackage/Common/trainer/nodes.py,TrainerNode._train_keras,Resource Leak,Disk space exhaustion for large datasets.,OPEN,File_review/GROUP_16_Common_Plugins/trainer_nodes.md
FR-339,LOW,1,app/core/ir/loader.py,_check_version,Silent Failure,"In a long-running server process, the first load of a future-minor-version document emits the warning; all subsequent loads are silent.",OPEN,File_review/GROUP_01_IR_Core/loader.md
FR-340,LOW,1,app/core/ir/loader.py,dump_ir_to_file,Error Handling,"The error message from the OS does not distinguish ""parent dir missing"" from ""file not found"".",OPEN,File_review/GROUP_01_IR_Core/loader.md
FR-341,LOW,1,app/core/ir/migrate.py,migrate_yaml_to_ir_file,Contract Mismatch,"If `yaml` is not installed, the `ImportError` surfaces at call time with a traceback pointing into the function body, not at module import time.",OPEN,File_review/GROUP_01_IR_Core/migrate.md
FR-342,LOW,1,app/core/ir/models.py,GraphIR._validate_graph (model_validator),Edge Case,A self-loop in the IR will pass validation and be stored.,OPEN,File_review/GROUP_01_IR_Core/models.md
FR-343,LOW,1,app/core/ir/models.py,IRMetadata,Type Safety,"The `frozen=True` contract implies immutability, but the `tags` list is mutable.",OPEN,File_review/GROUP_01_IR_Core/models.md
FR-344,LOW,1,app/core/ir/models.py,IRMetadata._name_non_empty,Contract Mismatch,No bug here — this validator is correct.,OPEN,File_review/GROUP_01_IR_Core/models.md
FR-345,LOW,1,app/core/ir/yaml_shim.py,yaml_config_to_ir,Testability,The function is indeed pure (no I/O).,OPEN,File_review/GROUP_01_IR_Core/yaml_shim.md
FR-346,LOW,2,app/core/nodes/base.py,Node.on_end,Contract Mismatch,"If the executor calls `node.on_end()` without first setting `_last_duration` etc., the observer silently receives zeroed metrics.",OPEN,File_review/GROUP_02_Node_Base/base.md
FR-347,LOW,2,app/core/nodes/base.py,Node.port_schemas,Error Handling,Callers (e.g. API endpoints returning node metadata) will receive an unhandled exception if any port has an unusual data type.,OPEN,File_review/GROUP_02_Node_Base/base.md
FR-348,LOW,2,app/core/nodes/compat.py,CompatibilityChecker.check_connection,Error Handling,Callers expecting only `NodeTypeError` will not catch `AttributeError`.,OPEN,File_review/GROUP_02_Node_Base/compat.md
FR-349,LOW,2,app/core/nodes/errors.py,module (exception hierarchy),Testability,"Not a functional bug, but a testability and usability gap.",OPEN,File_review/GROUP_02_Node_Base/errors.md
FR-350,LOW,2,app/core/nodes/metadata.py,NodeMetadata (model),Edge Case,"If Pydantic v1 is used (unlikely given `ConfigDict` usage, but possible in a mixed environment), `tags` and `dependency_requirements` would be shared mutable lists across all `NodeMetadata` instances.",OPEN,File_review/GROUP_02_Node_Base/metadata.md
FR-351,LOW,2,app/core/nodes/metadata.py,NodeMetadata._version_format,Edge Case,"`""1.0.0-""` passes validation and is stored as a version string.",OPEN,File_review/GROUP_02_Node_Base/metadata.md
FR-352,LOW,2,app/core/nodes/observers.py,CompositeObserver.__init__,State Safety,"Not a bug in `CompositeObserver` itself, but a documentation gap.",OPEN,File_review/GROUP_02_Node_Base/observers.md
FR-353,LOW,2,app/core/nodes/observers.py,LoggingObserver.on_node_start / on_node_end / on_node_error,Error Handling,If `input_counts` or `output_counts` contain non-JSON-serialisable values (e.g.,OPEN,File_review/GROUP_02_Node_Base/observers.md
FR-354,LOW,2,app/core/nodes/ports.py,InputPort (model),Edge Case,"Silent contract violation — `required=False` implies the node must handle `None`, but the port type does not enforce this.",OPEN,File_review/GROUP_02_Node_Base/ports.md
FR-355,LOW,2,app/core/nodes/retry.py,wait_before_attempt,Edge Case,No upper bound on computed wait time.,OPEN,File_review/GROUP_02_Node_Base/retry.md
FR-356,LOW,3,app/core/nodes/catalogue.py,TypeCatalogue.register,Edge Case,"The guard is `isinstance(type_class, type) and issubclass(type_class, PortDataType)`.",OPEN,File_review/GROUP_03_Registry_Discovery/catalogue.md
FR-357,LOW,3,app/core/nodes/catalogue.py,TypeCatalogue.resolve,Error Handling,The error message includes `sorted(self._types)` — the full list of all registered type names.,OPEN,File_review/GROUP_03_Registry_Discovery/catalogue.md
FR-358,LOW,3,app/core/nodes/discovery.py,AutoDiscovery._register_node,Edge Case,`cls.input_ports` and `cls.output_ports` are class-level attributes.,OPEN,File_review/GROUP_03_Registry_Discovery/discovery.md
FR-359,LOW,3,app/core/nodes/discovery.py,_pascal_to_snake,Contract Mismatch,Applies two regex passes then lowercases.,OPEN,File_review/GROUP_03_Registry_Discovery/discovery.md
FR-360,LOW,3,app/core/nodes/registry.py,NodeRegistry.get_port_schema,Error Handling,Calls `node_class.port_schemas()`.,OPEN,File_review/GROUP_03_Registry_Discovery/registry.md
FR-361,LOW,3,app/core/nodes/registry.py,NodeRegistry.parse_metadata_list,Error Handling,Raises `ValueError` for invalid JSON and `pydantic.ValidationError` for schema mismatches.,OPEN,File_review/GROUP_03_Registry_Discovery/registry.md
FR-362,LOW,3,app/core/registry_runtime.py,resolve_capability,Testability,"Contains a lazy import inside the function body: This is not a side effect in the strict sense, but it means the function modifies `sys.modules` on first call (a global side effect).",OPEN,File_review/GROUP_03_Registry_Discovery/registry_runtime.md
FR-363,LOW,4,app/core/plugins/dependencies.py,DependencyChecker.check,Error Handling,`_auto_install_enabled()` calls `app.core.config.plugin_auto_install()` via a lazy import.,OPEN,File_review/GROUP_04_Plugin_Ecosystem/dependencies.md
FR-364,LOW,4,app/core/plugins/index.py,PluginIndexClient.lookup,Edge Case,Silent swallowing of specifier parse errors.,OPEN,File_review/GROUP_04_Plugin_Ecosystem/index.md
FR-365,LOW,4,app/core/plugins/installer.py,PluginInstaller._extract_archive_bytes,Edge Case,"Symlink in tar archive: `member.name = ""plugin/nodes.py""` (safe), `member.linkname = ""../../../../etc/cron.d/evil""`.",OPEN,File_review/GROUP_04_Plugin_Ecosystem/installer.md
FR-366,LOW,4,app/core/plugins/loader.py,PluginLoader._check_platform_compat,Silent Failure Risk,In a production deployment where `app.__version__` is not set (e.g.,OPEN,File_review/GROUP_04_Plugin_Ecosystem/loader.md
FR-367,LOW,4,app/core/plugins/manager.py,PluginManager.load_enabled_plugins,Silent Failure Risk,"A single corrupt `registry.json` or permission error causes `load_enabled_plugins()` to raise, preventing all plugins from loading at startup.",OPEN,File_review/GROUP_04_Plugin_Ecosystem/manager.md
FR-368,LOW,4,app/core/plugins/manifest.py,PluginManifest._validate_entry_points,Edge Case,"A malicious plugin manifest with `entry_points = [""../../app/core/nodes/registry.py""]` would cause `PluginLoader` to import a core platform file as a plugin entry point, potentially re-registering or overwriting node typ...",OPEN,File_review/GROUP_04_Plugin_Ecosystem/manifest.md
FR-369,LOW,4,app/core/plugins/manifest.py,_load_toml,Edge Case,"A TOML file with `plugin = ""some-string""` (scalar, not table) produces a confusing Pydantic validation error instead of a clear ""plugin section must be a dict/table"" message.",OPEN,File_review/GROUP_04_Plugin_Ecosystem/manifest.md
FR-370,LOW,4,app/core/plugins/store.py,PluginStore.list,Silent Failure Risk,"One corrupt record in the registry causes `list()` to fail completely, making all installed plugins invisible.",OPEN,File_review/GROUP_04_Plugin_Ecosystem/store.md
FR-371,LOW,5,app/core/planner.py,_ir_to_pipeline_config,Error Handling,A malformed or partially-constructed `GraphIR` object causes an uninformative `AttributeError` rather than a clear validation error.,OPEN,File_review/GROUP_05_Planner/planner.md
FR-372,LOW,6,app/core/conditions.py,_validate_ast / evaluate_condition,Edge Case,"`len(output, output)` passes `_validate_ast()` but raises `TypeError` at `eval()` time.",OPEN,File_review/GROUP_06_Execution_Runtime/conditions.md
FR-373,LOW,6,app/core/events.py,FileWatcherSource.watch (polling path),Performance,No upper bound on directory size.,OPEN,File_review/GROUP_06_Execution_Runtime/events.md
FR-374,LOW,6,app/core/executor.py,ParallelExecutor.shutdown,Edge Case,`shutdown()` is not thread-safe.,OPEN,File_review/GROUP_06_Execution_Runtime/executor.md
FR-375,LOW,6,app/core/node_executor.py,NodeExecutor.execute,Async Bug,`time.sleep()` in a sync method called from `loop.run_in_executor()` is safe.,OPEN,File_review/GROUP_06_Execution_Runtime/node_executor.md
FR-376,LOW,6,app/core/orchestrator.py,run_pipeline_ir_async,Testability,The function is effectively untestable at the unit level.,OPEN,File_review/GROUP_06_Execution_Runtime/orchestrator.md
FR-377,LOW,6,app/core/runtime_backend.py,LocalPythonBackend.execute,Contract Mismatch,`LocalPythonBackend.execute()` is unusable from async contexts.,OPEN,File_review/GROUP_06_Execution_Runtime/runtime_backend.md
FR-378,LOW,6,app/core/runtime_backend.py,get_backend / _BACKEND_INSTANCES,State Bug,Module-level singleton state leaks between test cases.,OPEN,File_review/GROUP_06_Execution_Runtime/runtime_backend.md
FR-379,LOW,7,app/core/artifact_serializer.py,ArtifactSerializerRegistry.infer_type,State Bug,"Not a correctness bug, but a performance risk.",OPEN,File_review/GROUP_07_Observability_Storage/artifact_serializer.md
FR-380,LOW,7,app/core/artifact_store.py,ArtifactStore.list (slow path),Performance,The scan is not atomic.,OPEN,File_review/GROUP_07_Observability_Storage/artifact_store.md
FR-381,LOW,7,app/core/checkpoint.py,_load_checkpoint_outputs,Silent Failure Risk,A checkpoint directory that was partially written in the new multi-port format (has `port_*/` dirs but no `checkpointed_ports` key in `manifest.json`) falls through to the legacy path.,OPEN,File_review/GROUP_07_Observability_Storage/checkpoint.md
FR-382,LOW,7,app/core/logger.py,PipelineLogger.node_end,Contract Mismatch,Misleading log output.,OPEN,File_review/GROUP_07_Observability_Storage/logger.md
FR-383,LOW,7,app/core/logger.py,PipelineLogger.summary,Contract Mismatch,Queue consumers receive two events per `summary()` call.,OPEN,File_review/GROUP_07_Observability_Storage/logger.md
FR-384,LOW,7,app/core/pipeline_cache.py,PipelineCache.clear,Error Handling,The returned dict claims N entries deleted but only M were actually deleted if an exception occurs mid-loop.,OPEN,File_review/GROUP_07_Observability_Storage/pipeline_cache.md
FR-385,LOW,7,app/core/provenance.py,ProvenanceStore.record,Edge Case,"`find_reproducible("""")` returns all provenance records with an empty `graph_hash`.",OPEN,File_review/GROUP_07_Observability_Storage/provenance.md
FR-386,LOW,7,app/core/run_control.py,register_active_run,State Bug,Two RunManagers with the same `run_id` (possible due to the 16-char truncation bug in `RunManager.__init__`) will race.,OPEN,File_review/GROUP_07_Observability_Storage/run_control.md
FR-387,LOW,7,app/core/run_journal.py,RunManager.save_graph_ir,Resource Leak,A truncated `graph.json` cannot be loaded by `ir.loader`.,OPEN,File_review/GROUP_07_Observability_Storage/run_journal.md
FR-388,LOW,8,app/core/config.py,plugin_allowed_sources,Edge Case,"Splits on `"",""` and strips each element.",OPEN,File_review/GROUP_08_Platform_Infra/config.md
FR-389,LOW,8,app/core/config.py,project_dir,Edge Case,"If the process CWD is deleted while the server is running, any call to `project_dir()` (and all derived path functions) will raise unexpectedly instead of returning a stable path.",OPEN,File_review/GROUP_08_Platform_Infra/config.md
FR-390,LOW,8,app/core/utils/hash.py,stable_hash,Performance,"Not a correctness bug, but the return type is `int` with no documented range.",OPEN,File_review/GROUP_08_Platform_Infra/hash.md
FR-391,LOW,8,app/core/validation.py,_validate_dag_edges,Edge Case,"The `id_to_type` mapping is built only from nodes that have an `""id""` key.",OPEN,File_review/GROUP_08_Platform_Infra/validation.md
FR-392,LOW,8,app/core/webhook.py,WebhookService.load,Silent Failure,A corrupt `webhooks.json` silently disables all webhook notifications.,OPEN,File_review/GROUP_08_Platform_Infra/webhook.md
FR-393,LOW,9,app/cli/main.py,_list_runs,Performance,O(n) file reads where n = number of runs.,OPEN,File_review/GROUP_09_SDK_CLI/main.md
FR-394,LOW,9,app/cli/main.py,cmd_runs_logs,Edge Case,The prefix-matching logic (lines 694–703) only runs if the exact run_id directory does NOT exist.,OPEN,File_review/GROUP_09_SDK_CLI/main.md
FR-395,LOW,9,app/core/sdk.py,ArtifactCollection.lineage,Testability,A caller who calls pipeline.pause() after a run has completed (but _last_run_id is set) will silently get a no-op because get_active_run() returns None for completed runs.,OPEN,File_review/GROUP_09_SDK_CLI/sdk.md
FR-396,LOW,9,app/core/sdk.py,Pipeline.pause / Pipeline.resume / Pipeline.cancel,Silent Failure Risk,A caller who calls pipeline.pause() after a run has completed (but _last_run_id is set) will silently get a no-op because get_active_run() returns None for completed runs.,OPEN,File_review/GROUP_09_SDK_CLI/sdk.md
FR-397,LOW,9,app/core/sdk.py,Pipeline.subscribe,State Bug,A caller who calls pipeline.pause() after a run has completed (but _last_run_id is set) will silently get a no-op because get_active_run() returns None for completed runs.,OPEN,File_review/GROUP_09_SDK_CLI/sdk.md
FR-398,LOW,10,app/api/routers/artifacts.py,list_artifacts,Performance,Delegates entirely to `ArtifactStore().list(...)`.,OPEN,File_review/GROUP_10_API/artifacts.md
FR-399,LOW,10,app/api/routers/nodes.py,_node_response,Error Handling,`meta.input_ports` and `meta.output_ports` are included directly in the response.,OPEN,File_review/GROUP_10_API/nodes.md
FR-400,LOW,10,app/api/routers/nodes.py,validate_node_config,Contract Mismatch,`node_class.Config.model_validate(payload.config)` — if `node_class` does not have a `Config` attribute (e.g.,OPEN,File_review/GROUP_10_API/nodes.md
FR-401,LOW,10,app/api/routers/pipelines.py,get_template,Error Handling,"`path.read_text(encoding=""utf-8"")` followed by `_json.loads(...)` — if the template file contains invalid JSON (e.g.",OPEN,File_review/GROUP_10_API/pipelines.md
FR-402,LOW,10,app/api/routers/pipelines.py,validate_pipeline_config,Contract Mismatch,"For the YAML path, on success it returns `JSONResponse(content={""valid"": True})` — without `node_count`.",OPEN,File_review/GROUP_10_API/pipelines.md
FR-403,LOW,10,app/api/routers/plugins.py,_parse_name_from_source,Contract Mismatch,If `PluginInstaller.__init__()` raises (e.g.,OPEN,File_review/GROUP_10_API/plugins.md
FR-404,LOW,10,app/api/routers/plugins.py,enable_plugin,Error Handling,"Catches `PluginNotFoundError`, `PluginCompatibilityError`, and `PluginDependencyError`.",OPEN,File_review/GROUP_10_API/plugins.md
FR-405,LOW,10,app/api/routers/run_control.py,resume_run,Contract Mismatch,`get_active_run(run_id)` returns `None` if the run is not in the active registry.,OPEN,File_review/GROUP_10_API/run_control.md
FR-406,LOW,10,app/api/routers/runs.py,get_checkpoint_manifest,Edge Case,The prefix match iterates `checkpoints_dir.iterdir()` without sorting.,OPEN,File_review/GROUP_10_API/runs.md
FR-407,LOW,10,app/api/routers/runs.py,list_run_artifacts / get_run_provenance,Testability,Both functions instantiate `ArtifactStore()` and `ProvenanceStore()` directly inside the function body (deferred imports).,OPEN,File_review/GROUP_10_API/runs.md
FR-408,LOW,11,app/mcp/auth.py,check_auth,Edge Case,No bug — the `arguments or {}` guard handles None correctly.,OPEN,File_review/GROUP_11_MCP/auth.md
FR-409,LOW,11,app/mcp/handlers/artifacts.py,inspect_run_handler,Edge Case,"Silent flag suppression: if a caller sets both `logs=True` and `graph=True`, only logs are returned.",OPEN,File_review/GROUP_11_MCP/artifacts.md
FR-410,LOW,11,app/mcp/handlers/artifacts.py,inspect_run_handler (checkpoints path),Contract Mismatch,"The `replace(""node_"", """")` call replaces ALL occurrences of `""node_""`, not just the prefix.",OPEN,File_review/GROUP_11_MCP/artifacts.md
FR-411,LOW,11,app/mcp/handlers/discovery.py,list_nodes_handler,Edge Case,"Edge case: `output_type = """"` triggers the port-type resolution path instead of falling through to the category/capability filter path.",OPEN,File_review/GROUP_11_MCP/discovery.md
FR-412,LOW,11,app/mcp/handlers/discovery.py,list_nodes_handler,Silent Failure Risk,Low severity: the server's outer catch handles it.,OPEN,File_review/GROUP_11_MCP/discovery.md
FR-413,LOW,11,app/mcp/handlers/graph.py,generate_graph_handler,Performance,Performance: double serialisation/deserialisation for every `generate_graph` call.,OPEN,File_review/GROUP_11_MCP/graph.md
FR-414,LOW,11,app/mcp/handlers/optimization.py,optimize_execution_handler,Edge Case,Low severity: the recommendation is technically correct but may mislead callers into thinking the graph has meaningful parallel branches when it is actually disconnected (no data flow between nodes).,OPEN,File_review/GROUP_11_MCP/optimization.md
FR-415,LOW,11,app/mcp/handlers/provenance.py,list_artifacts_handler,Edge Case,No pagination or limit: `list_artifacts` with no filters returns all artifacts.,OPEN,File_review/GROUP_11_MCP/provenance.md
FR-416,LOW,11,app/mcp/handlers/run_control.py,handle_pause_run / handle_resume_run / handle_cancel_run,Edge Case,Misleading error message when `run_id` is missing from arguments.,OPEN,File_review/GROUP_11_MCP/run_control.md
FR-417,LOW,11,app/mcp/server.py,_startup,Error Handling,Low severity: the failure is caught and the process exits cleanly.,OPEN,File_review/GROUP_11_MCP/server.md
FR-418,LOW,11,app/mcp/tool_registry.py,register_all_tools,Error Handling,Low severity: the failure is caught and the process exits.,OPEN,File_review/GROUP_11_MCP/tool_registry.md
FR-419,LOW,12,app/domain/project_manager.py,ProjectManager.generate_dataset_card,Silent Failure Risk,Uses `datetime.datetime.utcnow().year` in the BibTeX citation block.,OPEN,File_review/GROUP_12_Domain_Models/project_manager.md
FR-420,LOW,12,app/domain/project_manager.py,ProjectManager.list_all,Error Handling,"Calls `self._read_json(proj_file, {})` for each project directory.",OPEN,File_review/GROUP_12_Domain_Models/project_manager.md
FR-421,LOW,12,app/models/audio_artifact_serializer.py,AudioSampleHandler.compute_content_hash_input,Performance,"For each sample, calls `raw_data.tobytes()` to compute a PCM hash.",OPEN,File_review/GROUP_12_Domain_Models/audio_artifact_serializer.md
FR-422,LOW,12,app/models/audio_sample.py,AudioSample.model_post_init,Type Safety,"`_coerce_data` validator runs `mode=""before""` and converts `None` to an empty float32 array.",OPEN,File_review/GROUP_12_Domain_Models/audio_sample.md
FR-423,LOW,12,app/models/feature_array.py,FeatureArray.model_post_init,Contract Mismatch,"`model_post_init` checks `if self.data is None` and sets it to `np.zeros((0, 0))`.",OPEN,File_review/GROUP_12_Domain_Models/feature_array.md
FR-424,LOW,12,app/models/tensor_batch.py,TensorBatch.model_post_init,Contract Mismatch,"Same dead-code pattern as `FeatureArray.model_post_init` — `_coerce_float32` already converts `None` to `np.zeros((0,))`, so `model_post_init`'s `if self.data is None` check can never be true after normal construction.",OPEN,File_review/GROUP_12_Domain_Models/tensor_batch.md
FR-425,LOW,12,app/models/tflite_artifact.py,TFLiteArtifact._validate_quantisation,Contract Mismatch,The validator is correct and raises `ValueError` for invalid values.,OPEN,File_review/GROUP_12_Domain_Models/tflite_artifact.md
FR-426,LOW,13,PluginPackage/Audio/audio_classifier/nodes.py,AudioClassifierNode.setup,Testability,"`setup()` does not validate `config.top_k > 0`, `config.sample_rate > 0`, or that `config.backend` is one of the allowed values.",OPEN,File_review/GROUP_13_Audio_Plugins_Batch_1/audio_classifier_nodes.md
FR-427,LOW,13,PluginPackage/Audio/audio_conditioner/nodes.py,AudioConditionerNode.process,Edge Case,No None-guard on `samples`.,OPEN,File_review/GROUP_13_Audio_Plugins_Batch_1/audio_conditioner_nodes.md
FR-428,LOW,13,PluginPackage/Audio/audio_event_detector/nodes.py,AudioEventDetectorNode._merge_events,Edge Case,"The merge condition `ev[""start""] <= current[""end""] + 0.01` uses a hardcoded 0.01s tolerance.",OPEN,File_review/GROUP_13_Audio_Plugins_Batch_1/audio_event_detector_nodes.md
FR-429,LOW,13,PluginPackage/Audio/audio_exporter/nodes.py,AudioExporterNode.process,Edge Case,No None-guard on `samples`.,OPEN,File_review/GROUP_13_Audio_Plugins_Batch_1/audio_exporter_nodes.md
FR-430,LOW,13,PluginPackage/Audio/audio_generator/nodes.py,AudioGeneratorNode._generate_audiogen,Resource Leak,Same concurrency issue as MusicGen: `model.set_generation_params()` mutates shared state without a lock.,OPEN,File_review/GROUP_13_Audio_Plugins_Batch_1/audio_generator_nodes.md
FR-431,LOW,13,PluginPackage/Audio/audio_generator/nodes.py,AudioGeneratorNode.setup,Testability,"`setup()` does not validate config fields: `duration_s > 0`, `temperature > 0`, `top_k > 0`, `guidance_scale > 0`, `model_size` is one of ""small""/""medium""/""large"".",OPEN,File_review/GROUP_13_Audio_Plugins_Batch_1/audio_generator_nodes.md
FR-432,LOW,13,PluginPackage/Audio/audio_quality_gate/nodes.py,AudioQualityGateNode._check_lufs,Silent Failure,When `meter.integrated_loudness()` raises (e.g.,OPEN,File_review/GROUP_13_Audio_Plugins_Batch_1/audio_quality_gate_nodes.md
FR-433,LOW,14,PluginPackage/Audio/alignment_node/nodes.py,AlignmentNode._align_ctc,Type Safety,"Uses `entry.get(""label"", """")`, `entry.get(""start"", 0.0)`, `entry.get(""end"", 0.0)`, `entry.get(""score"", 1.0)` — but the actual keys returned by `postprocess_results()` depend on the ctc-forced-aligner version.",OPEN,File_review/GROUP_14_Audio_Plugins_Batch_2/alignment_node_nodes.md
FR-434,LOW,14,PluginPackage/Audio/audio_annotator/nodes.py,AudioAnnotatorNode._annotate_auto,State Bug,"When a rule matches and `matched_label = str(rule.get(""label"", """"))`, if the rule dict has `""label"": """"` (empty string), `matched_label` is `""""` (truthy check: `if matched_label is not None` passes since `""""` is not None...",OPEN,File_review/GROUP_14_Audio_Plugins_Batch_2/audio_annotator_nodes.md
FR-435,LOW,14,PluginPackage/Audio/audio_annotator/nodes.py,AudioAnnotatorNode._resolve_field,Edge Case,"For `field == ""duration""`, computes `len(sample.data) / sr` where `sr = sample.sample_rate or 1`.",OPEN,File_review/GROUP_14_Audio_Plugins_Batch_2/audio_annotator_nodes.md
FR-436,LOW,14,PluginPackage/Audio/augmentation_pipeline/nodes.py,AugmentationPipelineNode._aug_audiomentations,Testability,"`transform = transform_cls(**kwargs)` and `transform(samples=s.data, sample_rate=s.sample_rate)` — the audiomentations API uses `samples=` as the keyword argument in some versions and positional in others.",OPEN,File_review/GROUP_14_Audio_Plugins_Batch_2/augmentation_pipeline_nodes.md
FR-437,LOW,14,PluginPackage/Audio/augmentation_pipeline/nodes.py,AugmentationPipelineNode._aug_eq,Edge Case,"`w0 = 2 * np.pi * freq / sr` — if `freq >= sr/2` (Nyquist), `w0 >= pi`, which causes the IIR filter design to produce an unstable or degenerate filter.",OPEN,File_review/GROUP_14_Audio_Plugins_Batch_2/augmentation_pipeline_nodes.md
FR-438,LOW,14,PluginPackage/Audio/dataset_ingest/nodes.py,DatasetIngestNode._load_filesystem (non-recursive branch),Contract Mismatch,"In the non-recursive branch, the limit check is `if self.config.limit > 0 and len(samples) >= self.config.limit: break`.",OPEN,File_review/GROUP_14_Audio_Plugins_Batch_2/dataset_ingest_nodes.md
FR-439,LOW,14,PluginPackage/Audio/feature_frontend/nodes.py,FeatureFrontendNode.process,Type Safety,"`feature_type = self.config.feature_type.lower()` — the comparison is done on the lowercased value, but `FeatureArray.feature_type` is set to `feature_type + delta_suffix` where `feature_type` is already lowercased.",OPEN,File_review/GROUP_14_Audio_Plugins_Batch_2/feature_frontend_nodes.md
FR-440,LOW,15,PluginPackage/Audio/environment_simulator/nodes.py,EnvironmentSimulatorNode.Config,Type Safety,"`room_dimensions: list = [5.0, 4.0, 3.0]` — typed as unparameterised `list`.",OPEN,File_review/GROUP_15_Audio_Plugins_Batch_3/environment_simulator_nodes.md
FR-441,LOW,15,PluginPackage/Audio/segmenter/nodes.py,SegmenterNode._apply_overlap_merge,Edge Case,For silence mode with high overlap (e.g.,OPEN,File_review/GROUP_15_Audio_Plugins_Batch_3/segmenter_nodes.md
FR-442,LOW,15,PluginPackage/Audio/speaker_separator/nodes.py,SpeakerSeparatorNode.Config (auth_token field),State Bug,The `auth_token` field is a plain `str` in the Pydantic config.,OPEN,File_review/GROUP_15_Audio_Plugins_Batch_3/speaker_separator_nodes.md
FR-443,LOW,15,PluginPackage/Audio/speech_enhancer/nodes.py,SpeechEnhancerNode._dereverb_spectral,Contract Mismatch,"The `dereverb` config option is documented as ""apply dereverberation"" but the implementation is a noise smoother.",OPEN,File_review/GROUP_15_Audio_Plugins_Batch_3/speech_enhancer_nodes.md
FR-444,LOW,15,PluginPackage/Audio/speech_enhancer/nodes.py,SpeechEnhancerNode.process (stereo handling),Silent Failure,"`y = new_sample.data.astype(np.float32)` — if `data` is stereo (ndim > 1), `y` is 2D.",OPEN,File_review/GROUP_15_Audio_Plugins_Batch_3/speech_enhancer_nodes.md
FR-445,LOW,15,PluginPackage/Audio/stream_ingest/nodes.py,StreamIngestNode.process,Edge Case,"`process(self, inputs: dict) -> dict` — the `inputs` parameter is typed as `dict` but is never validated or used.",OPEN,File_review/GROUP_15_Audio_Plugins_Batch_3/stream_ingest_nodes.md
FR-446,LOW,15,PluginPackage/Audio/stream_processor/nodes.py,StreamProcessorNode.process,Edge Case,"`elapsed_ms = (time.monotonic() - t_start) * 1000` measures wall-clock time for the entire `process()` call, including numpy concatenation and window extraction.",OPEN,File_review/GROUP_15_Audio_Plugins_Batch_3/stream_processor_nodes.md
FR-447,LOW,15,PluginPackage/Audio/voice_converter/nodes.py,VoiceConverterNode._resolve_backend,Silent Failure,"When neither speechbrain nor knnvc is available, falls back to `""pitch_only""` with a warning.",OPEN,File_review/GROUP_15_Audio_Plugins_Batch_3/voice_converter_nodes.md
FR-448,LOW,16,PluginPackage/Common/dataset_balancer/nodes.py,DatasetBalancerNode.process (weighted branch),State Bug,"Low risk currently, but the inconsistent pattern (reassigning `dataset` vs using `result`) makes the code fragile under refactoring.",OPEN,File_review/GROUP_16_Common_Plugins/dataset_balancer_nodes.md
FR-449,LOW,16,PluginPackage/Common/dataset_builder/nodes.py,DatasetBuilderNode.process,Edge Case,Empty-input path produces a partially-initialised DatasetArtifact.,OPEN,File_review/GROUP_16_Common_Plugins/dataset_builder_nodes.md
FR-450,LOW,16,PluginPackage/Common/dataset_versioner/nodes.py,DatasetVersionerNode.process,Type Safety,"If `DatasetArtifact` is a frozen Pydantic model, attribute assignment on the deepcopy raises at runtime.",OPEN,File_review/GROUP_16_Common_Plugins/dataset_versioner_nodes.md
FR-451,LOW,16,PluginPackage/Common/deployment_packager/nodes.py,DeploymentPackagerNode._package_docker,Resource Leak,A partially-written TAR file is left at `tar_path` if the TAR creation fails mid-write.,OPEN,File_review/GROUP_16_Common_Plugins/deployment_packager_nodes.md
